customerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn
4983-CLMLV,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,0
5701-YVSVF,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,0
5804-LEPIM,Yes,No,Fiber optic,No,No,No,No,No,No,1
5697-GOMBF,No,No phone service,DSL,No,No,No,No,Yes,No,0
2739-CACDQ,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,0
9385-EHGDO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9498-FIMXL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
2379-GYFLQ,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,0
0122-OAHPZ,Yes,Yes,Fiber optic,No,No,No,No,No,No,1
2868-SNELZ,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,1
4322-RCYMT,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,1
6680-NENYN,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1
2088-IEBAU,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
7982-VCELR,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,0
1343-EHPYB,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1
6035-BXTTY,Yes,No,DSL,No,Yes,No,Yes,No,No,0
6885-PKOAM,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
7520-HQWJU,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,0
9639-BUJXT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5924-SNGKP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
0021-IKXGC,Yes,Yes,Fiber optic,No,No,No,No,No,No,0
2034-GDRCN,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,1
8966-SNIZF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6243-OZGFH,No,No phone service,DSL,No,No,No,No,Yes,Yes,0
4654-DLAMQ,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,0
0513-RBGPE,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,0
5160-UXJED,Yes,No,DSL,No,No,No,No,No,No,0
4115-NZRKS,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,0
0219-YTZUE,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,1
0623-IIHUG,No,No phone service,DSL,Yes,No,No,No,Yes,No,1
4572-DVCGN,Yes,No,Fiber optic,No,No,No,No,No,Yes,1
3351-NGXYI,Yes,Yes,DSL,Yes,No,No,No,No,No,0
8984-EYLLL,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,0
9057-MSWCO,No,No phone service,DSL,Yes,No,No,No,No,No,1
9833-TGFHX,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,0
9294-TDIPC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5229-DTFYB,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,0
0104-PPXDV,Yes,No,DSL,No,No,Yes,No,No,No,0
5176-LMJXE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3583-KRKMD,Yes,No,Fiber optic,No,No,No,Yes,No,No,0
1010-DIAUQ,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,1
9069-LGEUL,Yes,No,DSL,Yes,No,No,No,No,Yes,0
7302-ZHMHP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9571-EDEBV,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0
3520-FJGCV,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
6563-VRERX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
0259-GBZSH,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,1
6122-EFVKN,No,No phone service,DSL,Yes,No,No,Yes,No,No,0
2805-EDJPQ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,0
6862-CQUMB,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,0
7156-MXBJE,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,0
6158-HDPXZ,No,No phone service,DSL,No,No,No,No,No,No,0
9601-BRXPO,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,1
2863-IMQDR,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
5686-CMAWK,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,0
5651-CRHKQ,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,0
6905-NIQIN,Yes,No,DSL,No,Yes,No,No,No,No,1
8204-YJCLA,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
5167-ZFFMM,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,1
6583-SZVGP,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0
4895-TMWIR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
0533-BNWKF,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,1
1708-PBBOA,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,0
8782-LKFPK,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,0
5522-JBWMO,Yes,No,DSL,No,No,No,No,No,No,0
3597-MVHJT,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0
9774-NRNAU,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,0
0224-RLWWD,Yes,No,DSL,No,No,No,No,No,No,0
9967-ATRFS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3951-NJCVI,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0
2977-CEBSX,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
0177-PXBAT,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0
6599-CEBNN,Yes,No,Fiber optic,No,Yes,No,No,No,No,1
2519-ERQOJ,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,0
5876-QMYLD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
2277-AXSDC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9442-JTWDL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
0979-PHULV,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1
3067-SVMTC,Yes,No,DSL,Yes,No,No,Yes,No,No,0
5495-GPSRW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
7606-BPHHN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
4742-DRORA,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,0
0111-KLBQG,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,0
4800-VHZKI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
7989-CHGTL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
0334-GDDSO,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,1
4163-NCJAK,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5233-AOZUF,Yes,Yes,Fiber optic,No,No,No,No,No,No,0
5973-EJGDP,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,0
1996-DBMUS,Yes,No,Fiber optic,No,No,No,No,No,No,0
7916-VCCPB,Yes,No,Fiber optic,No,Yes,No,No,No,No,0
4686-GEFRM,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,0
5249-QYHEX,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
0578-SKVMF,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,1
5564-NEMQO,Yes,No,Fiber optic,No,No,Yes,No,No,No,1
2233-FAGXV,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5605-IYGFG,Yes,No,Fiber optic,No,No,No,No,No,No,0
7663-ZTEGJ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,0
3935-TBRZZ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
8111-BKVDS,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,0
2055-SIFSS,Yes,Yes,DSL,No,No,No,No,No,No,0
2806-MLNTI,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0
8734-DKSTZ,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,0
4360-PNRQB,Yes,Yes,Fiber optic,No,No,No,No,No,No,0
6152-ONASV,Yes,Yes,DSL,Yes,No,No,Yes,No,No,0
9063-ZGTUY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
7781-HVGMK,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
2181-UAESM,Yes,No,DSL,Yes,No,Yes,No,No,No,0
2957-LOLHO,Yes,No,DSL,No,No,No,No,No,No,1
6048-NJXHX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
2320-SLKMB,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,0
4980-URKXC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
4376-KFVRS,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
5886-VLQVU,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,0
3577-AMVUX,Yes,No,DSL,No,No,Yes,Yes,No,No,0
0771-WLCLA,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0
5628-RKIFK,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,0
0206-TBWLC,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
2937-FTHUR,Yes,Yes,DSL,Yes,No,No,No,No,Yes,0
1910-FMXJM,Yes,No,Fiber optic,No,No,No,No,No,Yes,0
7752-XUSCI,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1
4110-PFEUZ,Yes,No,Fiber optic,No,No,No,No,No,No,1
0732-OCQOC,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5168-MSWXT,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,0
1090-ESELR,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,0
8592-PLTMQ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5760-WRAHC,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,0
8847-GEOOQ,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,0
0256-LTHVJ,Yes,No,Fiber optic,No,No,No,No,No,Yes,1
4785-FCIFB,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
8313-NDOIA,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0
5149-CUZUJ,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,0
0942-KOWSM,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,0
4237-CLSMM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
1452-VOQCH,Yes,Yes,Fiber optic,No,No,No,No,No,No,0
4719-UMSIY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6614-VBEGU,Yes,No,DSL,No,Yes,No,No,Yes,Yes,0
0880-TKATG,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1
3811-VBYBZ,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1
1480-BKXGA,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
2996-XAUVF,No,No phone service,DSL,No,No,No,Yes,No,Yes,0
9076-AXYIK,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,0
5968-XQIVE,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,0
8896-RAZCR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
4640-UHDOS,Yes,No,DSL,No,No,No,No,No,Yes,1
4933-IKULF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3583-EKAPL,Yes,No,DSL,No,No,No,No,No,Yes,1
1304-BCCFO,Yes,No,DSL,No,No,Yes,No,Yes,Yes,0
4104-PVRPS,Yes,No,DSL,Yes,No,No,Yes,No,No,0
9399-APLBT,Yes,No,Fiber optic,No,Yes,No,No,No,No,1
2359-KMGLI,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,1
3780-DDGSE,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,0
4431-EDMIQ,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,0
0306-JAELE,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,1
6227-HWPWX,Yes,No,Fiber optic,No,No,No,No,No,No,1
0486-LGCCH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
0447-BEMNG,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,1
4612-SSVHJ,Yes,No,Fiber optic,No,No,No,No,No,Yes,0
5168-MQQCA,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0
5949-XIKAE,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,1
7971-HLVXI,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,0
9094-AZPHK,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0
3649-JPUGY,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,0
4472-LVYGI,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,0
8372-JUXUI,Yes,Yes,Fiber optic,No,No,No,No,No,No,1
3552-CTCYF,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0
6778-YSNIH,Yes,No,DSL,No,Yes,No,No,Yes,No,0
0388-EOPEX,Yes,No,Fiber optic,Yes,No,No,No,No,No,1
5756-OZRIO,Yes,Yes,DSL,No,Yes,No,No,No,Yes,0
6579-JPICP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
8205-OTCHB,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,1
4134-BSXLX,Yes,No,DSL,Yes,Yes,No,Yes,No,No,0
0505-SPOOW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6235-VDHOM,No,No phone service,DSL,No,Yes,No,No,No,No,1
7783-YKGDV,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,1
4374-YMUSQ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
4513-CXYIX,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,0
3957-HHLMR,Yes,Yes,DSL,Yes,No,No,No,No,Yes,0
7803-XOCCZ,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,0
5736-YEJAX,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,0
5609-CEBID,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,1
8981-FJGLA,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,0
7218-HKQFK,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,1
4636-QRJKY,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,1
1135-LMECX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
4332-MUOEZ,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,0
8535-SFUTN,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,0
5956-VKDTT,Yes,Yes,Fiber optic,No,No,No,No,No,No,1
8677-HDZEE,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,0
2475-MROZF,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,0
9412-GHEEC,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,1
3482-ABPKK,Yes,No,DSL,Yes,No,No,Yes,No,No,0
6705-LXORM,Yes,No,Fiber optic,No,No,No,No,No,No,0
0257-ZESQC,Yes,No,Fiber optic,Yes,No,No,No,No,No,1
7531-GQHME,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5174-ITUMV,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0
4109-CYRBD,Yes,Yes,DSL,No,No,No,No,No,No,0
0913-XWSCN,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,0
6825-UYPFK,Yes,Yes,Fiber optic,No,No,No,No,No,No,1
8397-MVTAZ,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1
0750-EBAIU,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,0
8606-CIQUL,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
3571-DPYUH,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,0
7601-GNDYK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
0356-OBMAC,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,0
8067-NIOYM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
1403-GYAFU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
4234-XTNEA,Yes,No,Fiber optic,No,No,No,No,Yes,No,0
1297-VQDRP,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,0
9282-IZGQK,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,1
5348-CAGXB,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,0
0621-HJWXJ,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,0
5844-QVTAT,Yes,No,DSL,Yes,Yes,Yes,No,No,No,0
8905-IAZPF,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,0
5394-MEITZ,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,0
6859-QNXIQ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
2782-LFZVW,Yes,Yes,DSL,No,No,No,No,No,Yes,0
2866-IKBTM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
1342-JPNKI,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,1
2817-NTQDO,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,1
7129-AZJDE,Yes,No,Fiber optic,No,No,No,No,No,Yes,0
6986-IJDHX,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,1
2560-PPCHE,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,0
4676-MQUEA,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,0
8138-EALND,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3580-HYCSP,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,0
1352-HNSAW,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
2075-PUEPR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
1982-FEBTD,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5301-GAUUY,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,1
5791-KAJFD,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,0
2654-VBVPB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
1154-HYWWO,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,0
2501-XWWTZ,Yes,No,Fiber optic,No,No,No,No,No,No,0
3716-UVSPD,Yes,No,DSL,No,No,No,Yes,No,No,0
6815-ABQFQ,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,0
7343-EOBEU,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3701-SFMUH,Yes,No,DSL,Yes,No,No,No,Yes,Yes,0
6103-LIANB,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0
7319-VENRZ,Yes,No,DSL,No,No,Yes,Yes,Yes,No,0
5846-NEQVZ,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,0
6967-QIQRV,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,0
5781-RFZRP,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,0
0939-YAPAF,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1
0308-IVGOK,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,0
7293-LSCDV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
7025-WCBNE,Yes,Yes,DSL,No,Yes,No,Yes,No,No,0
5756-JYOJT,Yes,No,DSL,No,No,Yes,Yes,No,Yes,0
4710-FDUIZ,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1
6030-REHUX,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0
9548-LIGTA,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,0
5150-LJNSR,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,0
8270-RKSAP,Yes,No,Fiber optic,No,No,No,No,No,No,0
6522-YRBXD,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,0
2640-LYMOV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
1218-VKFPE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
3627-FHKBK,Yes,No,Fiber optic,Yes,No,No,No,No,No,1
2865-TCHJW,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,1
1423-BMPBQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
2393-DIVAI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5192-EBGOV,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,1
4568-KNYWR,Yes,No,DSL,Yes,Yes,No,No,Yes,No,0
8752-IMQOS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
0742-LAFQK,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,0
0795-LAFGP,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
0619-OLYUR,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0
5512-IDZEI,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
0459-SPZHJ,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,0
0215-BQKGS,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,0
9244-ZVAPM,Yes,No,DSL,No,No,No,No,No,No,0
0719-SYFRB,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,1
8208-EUMTE,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,0
5172-MIGPM,Yes,Yes,DSL,No,No,No,Yes,No,Yes,0
1710-RCXUS,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,0
0374-FIUCA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5839-SUYVZ,Yes,No,Fiber optic,No,No,No,Yes,No,No,0
5173-ZXXXL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
1096-ADRUX,Yes,Yes,Fiber optic,No,No,No,No,No,No,0
2001-MCUUW,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0
2731-GJRDG,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0
4723-BEGSG,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,0
6516-NKQBO,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,0
8672-OAUPW,Yes,No,DSL,No,No,No,Yes,No,No,0
8207-DMRVL,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
3419-SNJJD,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,1
6543-CPZMK,No,No phone service,DSL,No,Yes,No,No,No,No,1
4765-OXPPD,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,1
2804-ETQDK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6689-VRRTK,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,0
7138-GIRSH,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,0
9396-ZSFLL,Yes,Yes,DSL,No,No,No,No,No,No,0
6464-KEXXH,No,No phone service,DSL,No,No,No,No,No,No,0
7134-MJPDY,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,0
5240-CAOYT,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,0
4059-IIEBK,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,0
4881-JVQOD,No,No phone service,DSL,No,No,No,No,No,Yes,0
0516-UXRMT,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,0
4851-BQDNX,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,0
5148-HKFIR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
1009-IRMNA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
3003-CMDUU,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,0
5016-IBERQ,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,0
6797-UCJHZ,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0
2469-DTSGX,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0
4554-YGZIH,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,1
5099-BAILX,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,1
9931-KGHOA,Yes,Yes,DSL,Yes,No,No,No,No,No,0
1775-KWJKQ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
7665-VIGUD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9411-TPQQV,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,0
7207-RMRDB,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1
7954-MLBUN,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,0
2077-DDHJK,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,0
4913-EHYUI,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,1
0195-IESCP,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,1
9574-BOSMD,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
4580-TMHJU,Yes,No,DSL,No,No,No,No,Yes,No,1
0970-ETWGE,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,1
4908-XAXAY,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,0
8404-VLQFB,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
1626-ERCMM,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1
0887-HJGAR,Yes,No,DSL,No,No,No,No,No,No,1
2391-IPLOP,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,0
